AUC-ROC,AUPR
0.5222983629738402,0.23849745613196022
0.5211381229491852,0.24221121058201195
0.6892686862094596,0.28851670592829337
0.6877775964902739,0.2859415103186532
0.771768097025072,0.391077124299563
0.8090589365675024,0.50007445775244
0.8090589365675024,0.50007445775244
0.8271061075760049,0.5263490405180271
