AUC-ROC,AUPR
0.6178356459026446,0.5742032094342432
0.6218308459141415,0.5817756114669548
0.6149661916977445,0.5664801926596352
0.6139254756276032,0.5639071279543253
0.6745157496628751,0.6424202553343967
0.7375251795804082,0.7101618810261365
0.7375251795804082,0.7101618810261365
0.8102375802692687,0.7935908554325903
